0.15 0.03 0.004983
0.17 0.03 0.004888
0.18 0.03 0.004804
0.18 0.03 0.004732
0.20 0.03 0.004672
0.21 0.03 0.004624
0.21 0.03 0.004589
0.23 0.03 0.004567
0.24 0.03 0.004559
0.24 0.03 0.004564
0.26 0.03 0.004583
0.27 0.03 0.004616
0.28 0.03 0.004663
0.29 0.03 0.004724
0.29 0.03 0.004799
0.30 0.03 0.004889
0.32 0.03 0.004992
0.33 0.03 0.005110
0.34 0.03 0.005241
0.35 0.03 0.005385
0.35 0.03 0.005543
0.36 0.03 0.005714
0.38 0.03 0.005898
0.39 0.03 0.006095
0.40 0.03 0.006304
0.41 0.03 0.006525
0.42 0.03 0.006757
0.42 0.03 0.007000
0.43 0.03 0.007253
0.45 0.03 0.007516
0.46 0.03 0.007788
0.47 0.03 0.008067
0.48 0.03 0.008353
0.48 0.03 0.008645
0.49 0.03 0.008942
0.51 0.03 0.009243
0.52 0.03 0.009546
0.53 0.03 0.009849
0.54 0.03 0.010153
0.55 0.03 0.010455
0.56 0.03 0.010753
0.57 0.03 0.011047
0.58 0.03 0.011334
0.58 0.03 0.011614
0.59 0.03 0.011885
0.60 0.03 0.012144
0.61 0.03 0.012392
0.62 0.03 0.012626
0.64 0.03 0.012846
0.65 0.03 0.013049
0.66 0.03 0.013235
0.67 0.03 0.013402
0.68 0.03 0.013551
0.69 0.03 0.013679
0.70 0.03 0.013786
0.70 0.03 0.013872
0.71 0.03 0.013936
0.72 0.03 0.013978
0.73 0.03 0.013998
0.74 0.03 0.013997
0.76 0.03 0.013975
0.77 0.03 0.013932
0.78 0.03 0.013870
0.79 0.03 0.013789
0.80 0.03 0.013690
0.81 0.03 0.013576
0.82 0.03 0.013447
0.83 0.03 0.013306
0.83 0.03 0.013154
0.84 0.03 0.012993
0.85 0.03 0.012827
0.86 0.03 0.012657
0.88 0.03 0.012485
0.89 0.03 0.012316
0.90 0.03 0.012151
0.91 0.03 0.011993
0.92 0.03 0.011845
0.93 0.03 0.011711
0.94 0.03 0.011593
0.95 0.03 0.011494
0.96 0.03 0.011416
0.96 0.03 0.011361
0.97 0.03 0.011331
0.98 0.03 0.011326
0.99 0.03 0.011346

0.01 0.04 0.006509
0.01 0.04 0.006504
0.03 0.04 0.006473
0.04 0.04 0.006419
0.04 0.04 0.006347
0.06 0.04 0.006258
0.07 0.04 0.006157
0.07 0.04 0.006046
0.09 0.04 0.005929
0.10 0.04 0.005809
0.10 0.04 0.005687
0.12 0.04 0.005567
0.12 0.04 0.005450
0.14 0.04 0.005338
0.14 0.04 0.005234
0.15 0.04 0.005137
0.17 0.04 0.005050
0.18 0.04 0.004972
0.18 0.04 0.004906
0.20 0.04 0.004850
0.21 0.04 0.004806
0.21 0.04 0.004774
0.23 0.04 0.004754
0.24 0.04 0.004747
0.24 0.04 0.004753
0.26 0.04 0.004772
0.27 0.04 0.004804
0.28 0.04 0.004850
0.29 0.04 0.004909
0.29 0.04 0.004982
0.30 0.04 0.005068
0.32 0.04 0.005167
0.33 0.04 0.005279
0.34 0.04 0.005404
0.35 0.04 0.005543
0.35 0.04 0.005694
0.36 0.04 0.005858
0.38 0.04 0.006034
0.39 0.04 0.006222
0.40 0.04 0.006422
0.41 0.04 0.006634
0.42 0.04 0.006856
0.42 0.04 0.007089
0.43 0.04 0.007331
0.45 0.04 0.007583
0.46 0.04 0.007842
0.47 0.04 0.008110
0.48 0.04 0.008383
0.48 0.04 0.008663
0.49 0.04 0.008947
0.51 0.04 0.009235
0.52 0.04 0.009524
0.53 0.04 0.009815
0.54 0.04 0.010105
0.55 0.04 0.010394
0.56 0.04 0.010679
0.57 0.04 0.010960
0.58 0.04 0.011235
0.58 0.04 0.011502
0.59 0.04 0.011761
0.60 0.04 0.012009
0.61 0.04 0.012246
0.62 0.04 0.012470
0.64 0.04 0.012680
0.65 0.04 0.012874
0.66 0.04 0.013052
0.67 0.04 0.013212
0.68 0.04 0.013354
0.69 0.04 0.013477
0.70 0.04 0.013580
0.70 0.04 0.013663
0.71 0.04 0.013725
0.72 0.04 0.013766
0.73 0.04 0.013787
0.74 0.04 0.013787
0.76 0.04 0.013767
0.77 0.04 0.013728
0.78 0.04 0.013671
0.79 0.04 0.013595
0.80 0.04 0.013504
0.81 0.04 0.013397
0.82 0.04 0.013277
0.83 0.04 0.013145
0.83 0.04 0.013004
0.84 0.04 0.012854
0.85 0.04 0.012699
0.86 0.04 0.012541
0.88 0.04 0.012381
0.89 0.04 0.012224
0.90 0.04 0.012070
0.91 0.04 0.011923
0.92 0.04 0.011786
0.93 0.04 0.011661
0.94 0.04 0.011550
0.95 0.04 0.011457
0.96 0.04 0.011383
0.96 0.04 0.011330
0.97 0.04 0.011300
0.98 0.04 0.011295
0.99 0.04 0.011316

0.01 0.04 0.006603
0.01 0.04 0.006587
0.03 0.04 0.006549
0.04 0.04 0.006492
0.04 0.04 0.006419
0.06 0.04 0.006332
0.07 0.04 0.006235
0.07 0.04 0.006130
0.09 0.04 0.006020
0.10 0.04 0.005907
0.10 0.04 0.005793
0.12 0.04 0.005681
0.12 0.04 0.005572
0.14 0.04 0.005469
0.14 0.04 0.005372
0.15 0.04 0.005282
0.17 0.04 0.005201
0.18 0.04 0.005129
0.18 0.04 0.005067
0.20 0.04 0.005016
0.21 0.04 0.004975
0.21 0.04 0.004945
0.23 0.04 0.004927
0.24 0.04 0.004921
0.24 0.04 0.004928
0.26 0.04 0.004947
0.27 0.04 0.004979
0.28 0.04 0.005023
0.29 0.04 0.005080
0.29 0.04 0.005150
0.30 0.04 0.005232
0.32 0.04 0.005327
0.33 0.04 0.005434
0.34 0.04 0.005554
0.35 0.04 0.005687
0.35 0.04 0.005831
0.36 0.04 0.005988
0.38 0.04 0.006157
0.39 0.04 0.006337
0.40 0.04 0.006529
0.41 0.04 0.006731
0.42 0.04 0.006944
0.42 0.04 0.007167
0.43 0.04 0.007399
0.45 0.04 0.007640
0.46 0.04 0.007889
0.47 0.04 0.008145
0.48 0.04 0.008407
0.48 0.04 0.008675
0.49 0.04 0.008947
0.51 0.04 0.009223
0.52 0.04 0.009501
0.53 0.04 0.009780
0.54 0.04 0.010058
0.55 0.04 0.010335
0.56 0.04 0.010608
0.57 0.04 0.010877
0.58 0.04 0.011141
0.58 0.04 0.011398
0.59 0.04 0.011646
0.60 0.04 0.011884
0.61 0.04 0.012111
0.62 0.04 0.012326
0.64 0.04 0.012528
0.65 0.04 0.012714
0.66 0.04 0.012885
0.67 0.04 0.013039
0.68 0.04 0.013176
0.69 0.04 0.013294
0.70 0.04 0.013393
0.70 0.04 0.013473
0.71 0.04 0.013533
0.72 0.04 0.013573
0.73 0.04 0.013594
0.74 0.04 0.013595
0.76 0.04 0.013578
0.77 0.04 0.013541
0.78 0.04 0.013488
0.79 0.04 0.013417
0.80 0.04 0.013331
0.81 0.04 0.013231
0.82 0.04 0.013118
0.83 0.04 0.012994
0.83 0.04 0.012861
0.84 0.04 0.012720
0.85 0.04 0.012575
0.86 0.04 0.012426
0.88 0.04 0.012276
0.89 0.04 0.012127
0.90 0.04 0.011983
0.91 0.04 0.011844
0.92 0.04 0.011714
0.93 0.04 0.011596
0.94 0.04 0.011491
0.95 0.04 0.011401
0.96 0.04 0.011329
0.96 0.04 0.011276
0.97 0.04 0.011245
0.98 0.04 0.011237
0.99 0.04 0.011255

0.01 0.06 0.006722
0.01 0.06 0.006692
0.03 0.06 0.006644
0.04 0.06 0.006581
0.04 0.06 0.006504
0.06 0.06 0.006417
0.07 0.06 0.006321
0.07 0.06 0.006219
0.09 0.06 0.006112
0.10 0.06 0.006005
0.10 0.06 0.005897
0.12 0.06 0.005791
0.12 0.06 0.005689
0.14 0.06 0.005592
0.14 0.06 0.005501
0.15 0.06 0.005417
0.17 0.06 0.005342
0.18 0.06 0.005275
0.18 0.06 0.005217
0.20 0.06 0.005169
0.21 0.06 0.005131
0.21 0.06 0.005103
0.23 0.06 0.005087
0.24 0.06 0.005082
0.24 0.06 0.005089
0.26 0.06 0.005108
0.27 0.06 0.005139
0.28 0.06 0.005182
0.29 0.06 0.005236
0.29 0.06 0.005303
0.30 0.06 0.005382
0.32 0.06 0.005473
0.33 0.06 0.005575
0.34 0.06 0.005690
0.35 0.06 0.005817
0.35 0.06 0.005955
0.36 0.06 0.006105
0.38 0.06 0.006267
0.39 0.06 0.006439
0.40 0.06 0.006623
0.41 0.06 0.006817
0.42 0.06 0.007021
0.42 0.06 0.007234
0.43 0.06 0.007457
0.45 0.06 0.007688
0.46 0.06 0.007926
0.47 0.06 0.008172
0.48 0.06 0.008424
0.48 0.06 0.008681
0.49 0.06 0.008943
0.51 0.06 0.009208
0.52 0.06 0.009475
0.53 0.06 0.009743
0.54 0.06 0.010010
0.55 0.06 0.010276
0.56 0.06 0.010539
0.57 0.06 0.010798
0.58 0.06 0.011052
0.58 0.06 0.011299
0.59 0.06 0.011538
0.60 0.06 0.011767
0.61 0.06 0.011986
0.62 0.06 0.012193
0.64 0.06 0.012387
0.65 0.06 0.012567
0.66 0.06 0.012732
0.67 0.06 0.012881
0.68 0.06 0.013012
0.69 0.06 0.013126
0.70 0.06 0.013222
0.70 0.06 0.013300
0.71 0.06 0.013358
0.72 0.06 0.013398
0.73 0.06 0.013418
0.74 0.06 0.013420
0.76 0.06 0.013404
0.77 0.06 0.013370
0.78 0.06 0.013320
0.79 0.06 0.013253
0.80 0.06 0.013171
0.81 0.06 0.013076
0.82 0.06 0.012969
0.83 0.06 0.012852
0.83 0.06 0.012725
0.84 0.06 0.012591
0.85 0.06 0.012453
0.86 0.06 0.012311
0.88 0.06 0.012168
0.89 0.06 0.012027
0.90 0.06 0.011889
0.91 0.06 0.011756
0.92 0.06 0.011632
0.93 0.06 0.011517
0.94 0.06 0.011415
0.95 0.06 0.011327
0.96 0.06 0.011255
0.96 0.06 0.011201
0.97 0.06 0.011167
0.98 0.06 0.011154
0.99 0.06 0.011165

0.01 0.07 0.006863
0.01 0.07 0.006815
0.03 0.07 0.006755
0.04 0.07 0.006682
0.04 0.07 0.006600
0.06 0.07 0.006509
0.07 0.07 0.006412
0.07 0.07 0.006310
0.09 0.07 0.006207
0.10 0.07 0.006102
0.10 0.07 0.005999
0.12 0.07 0.005898
0.12 0.07 0.005801
0.14 0.07 0.005709
0.14 0.07 0.005623
0.15 0.07 0.005544
0.17 0.07 0.005473
0.18 0.07 0.005409
0.18 0.07 0.005355
0.20 0.07 0.005309
0.21 0.07 0.005274
0.21 0.07 0.005248
0.23 0.07 0.005234
0.24 0.07 0.005230
0.24 0.07 0.005237
0.26 0.07 0.005255
0.27 0.07 0.005285
0.28 0.07 0.005326
0.29 0.07 0.005378
0.29 0.07 0.005442
0.30 0.07 0.005517
0.32 0.07 0.005604
0.33 0.07 0.005702
0.34 0.07 0.005811
0.35 0.07 0.005933
0.35 0.07 0.006065
0.36 0.07 0.006209
0.38 0.07 0.006363
0.39 0.07 0.006529
0.40 0.07 0.006704
0.41 0.07 0.006890
0.42 0.07 0.007086
0.42 0.07 0.007290
0.43 0.07 0.007504
0.45 0.07 0.007725
0.46 0.07 0.007955
0.47 0.07 0.008191
0.48 0.07 0.008433
0.48 0.07 0.008681
0.49 0.07 0.008932
0.51 0.07 0.009188
0.52 0.07 0.009445
0.53 0.07 0.009703
0.54 0.07 0.009961
0.55 0.07 0.010218
0.56 0.07 0.010472
0.57 0.07 0.010722
0.58 0.07 0.010967
0.58 0.07 0.011205
0.59 0.07 0.011436
0.60 0.07 0.011658
0.61 0.07 0.011870
0.62 0.07 0.012070
0.64 0.07 0.012258
0.65 0.07 0.012432
0.66 0.07 0.012591
0.67 0.07 0.012735
0.68 0.07 0.012863
0.69 0.07 0.012974
0.70 0.07 0.013067
0.70 0.07 0.013142
0.71 0.07 0.013199
0.72 0.07 0.013238
0.73 0.07 0.013258
0.74 0.07 0.013261
0.76 0.07 0.013246
0.77 0.07 0.013214
0.78 0.07 0.013165
0.79 0.07 0.013101
0.80 0.07 0.013023
0.81 0.07 0.012932
0.82 0.07 0.012829
0.83 0.07 0.012716
0.83 0.07 0.012595
0.84 0.07 0.012466
0.85 0.07 0.012333
0.86 0.07 0.012197
0.88 0.07 0.012059
0.89 0.07 0.011923
0.90 0.07 0.011789
0.91 0.07 0.011661
0.92 0.07 0.011539
0.93 0.07 0.011427
0.94 0.07 0.011326
0.95 0.07 0.011237
0.96 0.07 0.011163
0.96 0.07 0.011106
0.97 0.07 0.011067
0.98 0.07 0.011047
0.99 0.07 0.011049

0.01 0.07 0.007018
0.01 0.07 0.006952
0.03 0.07 0.006877
0.04 0.07 0.006794
0.04 0.07 0.006703
0.06 0.07 0.006607
0.07 0.07 0.006507
0.07 0.07 0.006404
0.09 0.07 0.006301
0.10 0.07 0.006198
0.10 0.07 0.006098
0.12 0.07 0.006000
0.12 0.07 0.005907
0.14 0.07 0.005818
0.14 0.07 0.005736
0.15 0.07 0.005661
0.17 0.07 0.005593
0.18 0.07 0.005533
0.18 0.07 0.005481
0.20 0.07 0.005438
0.21 0.07 0.005404
0.21 0.07 0.005381
0.23 0.07 0.005367
0.24 0.07 0.005364
0.24 0.07 0.005371
0.26 0.07 0.005389
0.27 0.07 0.005417
0.28 0.07 0.005456
0.29 0.07 0.005506
0.29 0.07 0.005566
0.30 0.07 0.005638
0.32 0.07 0.005720
0.33 0.07 0.005814
0.34 0.07 0.005919
0.35 0.07 0.006034
0.35 0.07 0.006161
0.36 0.07 0.006298
0.38 0.07 0.006446
0.39 0.07 0.006604
0.40 0.07 0.006772
0.41 0.07 0.006950
0.42 0.07 0.007138
0.42 0.07 0.007334
0.43 0.07 0.007539
0.45 0.07 0.007753
0.46 0.07 0.007973
0.47 0.07 0.008200
0.48 0.07 0.008434
0.48 0.07 0.008673
0.49 0.07 0.008916
0.51 0.07 0.009162
0.52 0.07 0.009411
0.53 0.07 0.009660
0.54 0.07 0.009910
0.55 0.07 0.010158
0.56 0.07 0.010404
0.57 0.07 0.010646
0.58 0.07 0.010884
0.58 0.07 0.011115
0.59 0.07 0.011339
0.60 0.07 0.011554
0.61 0.07 0.011760
0.62 0.07 0.011955
0.64 0.07 0.012137
0.65 0.07 0.012306
0.66 0.07 0.012461
0.67 0.07 0.012602
0.68 0.07 0.012726
0.69 0.07 0.012834
0.70 0.07 0.012925
0.70 0.07 0.012998
0.71 0.07 0.013054
0.72 0.07 0.013092
0.73 0.07 0.013112
0.74 0.07 0.013115
0.76 0.07 0.013101
0.77 0.07 0.013070
0.78 0.07 0.013023
0.79 0.07 0.012961
0.80 0.07 0.012886
0.81 0.07 0.012798
0.82 0.07 0.012698
0.83 0.07 0.012588
0.83 0.07 0.012470
0.84 0.07 0.012346
0.85 0.07 0.012216
0.86 0.07 0.012083
0.88 0.07 0.011949
0.89 0.07 0.011815
0.90 0.07 0.011684
0.91 0.07 0.011558
0.92 0.07 0.011437
0.93 0.07 0.011325
0.94 0.07 0.011223
0.95 0.07 0.011133
0.96 0.07 0.011055
0.96 0.07 0.010993
0.97 0.07 0.010947
0.98 0.07 0.010918
0.99 0.07 0.010909

0.01 0.09 0.007184
0.01 0.09 0.007099
0.03 0.09 0.007008
0.04 0.09 0.006912
0.04 0.09 0.006812
0.06 0.09 0.006708
0.07 0.09 0.006604
0.07 0.09 0.006499
0.09 0.09 0.006394
0.10 0.09 0.006292
0.10 0.09 0.006193
0.12 0.09 0.006097
0.12 0.09 0.006006
0.14 0.09 0.005920
0.14 0.09 0.005841
0.15 0.09 0.005768
0.17 0.09 0.005703
0.18 0.09 0.005645
0.18 0.09 0.005595
0.20 0.09 0.005554
0.21 0.09 0.005522
0.21 0.09 0.005500
0.23 0.09 0.005487
0.24 0.09 0.005484
0.24 0.09 0.005490
0.26 0.09 0.005507
0.27 0.09 0.005534
0.28 0.09 0.005571
0.29 0.09 0.005618
0.29 0.09 0.005675
0.30 0.09 0.005743
0.32 0.09 0.005822
0.33 0.09 0.005911
0.34 0.09 0.006011
0.35 0.09 0.006121
0.35 0.09 0.006242
0.36 0.09 0.006373
0.38 0.09 0.006514
0.39 0.09 0.006665
0.40 0.09 0.006827
0.41 0.09 0.006997
0.42 0.09 0.007177
0.42 0.09 0.007366
0.43 0.09 0.007563
0.45 0.09 0.007768
0.46 0.09 0.007981
0.47 0.09 0.008200
0.48 0.09 0.008426
0.48 0.09 0.008656
0.49 0.09 0.008891
0.51 0.09 0.009130
0.52 0.09 0.009371
0.53 0.09 0.009613
0.54 0.09 0.009855
0.55 0.09 0.010096
0.56 0.09 0.010335
0.57 0.09 0.010570
0.58 0.09 0.010802
0.58 0.09 0.011027
0.59 0.09 0.011245
0.60 0.09 0.011455
0.61 0.09 0.011655
0.62 0.09 0.011845
0.64 0.09 0.012023
0.65 0.09 0.012189
0.66 0.09 0.012341
0.67 0.09 0.012478
0.68 0.09 0.012599
0.69 0.09 0.012705
0.70 0.09 0.012794
0.70 0.09 0.012866
0.71 0.09 0.012921
0.72 0.09 0.012958
0.73 0.09 0.012978
0.74 0.09 0.012981
0.76 0.09 0.012967
0.77 0.09 0.012937
0.78 0.09 0.012892
0.79 0.09 0.012832
0.80 0.09 0.012758
0.81 0.09 0.012671
0.82 0.09 0.012574
0.83 0.09 0.012466
0.83 0.09 0.012351
0.84 0.09 0.012228
0.85 0.09 0.012101
0.86 0.09 0.011970
0.88 0.09 0.011837
0.89 0.09 0.011705
0.90 0.09 0.011575
0.91 0.09 0.011448
0.92 0.09 0.011327
0.93 0.09 0.011214
0.94 0.09 0.011109
0.95 0.09 0.011015
0.96 0.09 0.010932
0.96 0.09 0.010863
0.97 0.09 0.010809
0.98 0.09 0.010770
0.99 0.09 0.010748

0.01 0.10 0.007355
0.01 0.10 0.007250
0.03 0.10 0.007142
0.04 0.10 0.007033
0.04 0.10 0.006922
0.06 0.10 0.006811
0.07 0.10 0.006701
0.07 0.10 0.006592
0.09 0.10 0.006486
0.10 0.10 0.006382
0.10 0.10 0.006283
0.12 0.10 0.006188
0.12 0.10 0.006098
0.14 0.10 0.006014
0.14 0.10 0.005936
0.15 0.10 0.005865
0.17 0.10 0.005802
0.18 0.10 0.005745
0.18 0.10 0.005697
0.20 0.10 0.005658
0.21 0.10 0.005627
0.21 0.10 0.005605
0.23 0.10 0.005593
0.24 0.10 0.005589
0.24 0.10 0.005595
0.26 0.10 0.005610
0.27 0.10 0.005635
0.28 0.10 0.005670
0.29 0.10 0.005714
0.29 0.10 0.005769
0.30 0.10 0.005833
0.32 0.10 0.005908
0.33 0.10 0.005992
0.34 0.10 0.006087
0.35 0.10 0.006192
0.35 0.10 0.006307
0.36 0.10 0.006432
0.38 0.10 0.006567
0.39 0.10 0.006712
0.40 0.10 0.006866
0.41 0.10 0.007030
0.42 0.10 0.007203
0.42 0.10 0.007385
0.43 0.10 0.007574
0.45 0.10 0.007772
0.46 0.10 0.007977
0.47 0.10 0.008189
0.48 0.10 0.008407
0.48 0.10 0.008631
0.49 0.10 0.008859
0.51 0.10 0.009090
0.52 0.10 0.009324
0.53 0.10 0.009560
0.54 0.10 0.009795
0.55 0.10 0.010030
0.56 0.10 0.010263
0.57 0.10 0.010493
0.58 0.10 0.010719
0.58 0.10 0.010939
0.59 0.10 0.011153
0.60 0.10 0.011358
0.61 0.10 0.011555
0.62 0.10 0.011741
0.64 0.10 0.011916
0.65 0.10 0.012078
0.66 0.10 0.012227
0.67 0.10 0.012362
0.68 0.10 0.012482
0.69 0.10 0.012586
0.70 0.10 0.012673
0.70 0.10 0.012744
0.71 0.10 0.012798
0.72 0.10 0.012835
0.73 0.10 0.012855
0.74 0.10 0.012858
0.76 0.10 0.012845
0.77 0.10 0.012815
0.78 0.10 0.012771
0.79 0.10 0.012711
0.80 0.10 0.012638
0.81 0.10 0.012553
0.82 0.10 0.012457
0.83 0.10 0.012350
0.83 0.10 0.012236
0.84 0.10 0.012114
0.85 0.10 0.011987
0.86 0.10 0.011857
0.88 0.10 0.011724
0.89 0.10 0.011592
0.90 0.10 0.011461
0.91 0.10 0.011333
0.92 0.10 0.011210
0.93 0.10 0.011093
0.94 0.10 0.010985
0.95 0.10 0.010885
0.96 0.10 0.010796
0.96 0.10 0.010719
0.97 0.10 0.010655
0.98 0.10 0.010605
0.99 0.10 0.010570

0.01 0.10 0.007528
0.01 0.10 0.007403
0.03 0.10 0.007278
0.04 0.10 0.007155
0.04 0.10 0.007033
0.06 0.10 0.006914
0.07 0.10 0.006797
0.07 0.10 0.006683
0.09 0.10 0.006573
0.10 0.10 0.006468
0.10 0.10 0.006367
0.12 0.10 0.006271
0.12 0.10 0.006182
0.14 0.10 0.006098
0.14 0.10 0.006022
0.15 0.10 0.005952
0.17 0.10 0.005889
0.18 0.10 0.005834
0.18 0.10 0.005787
0.20 0.10 0.005749
0.21 0.10 0.005719
0.21 0.10 0.005697
0.23 0.10 0.005684
0.24 0.10 0.005680
0.24 0.10 0.005685
0.26 0.10 0.005698
0.27 0.10 0.005721
0.28 0.10 0.005753
0.29 0.10 0.005795
0.29 0.10 0.005846
0.30 0.10 0.005907
0.32 0.10 0.005977
0.33 0.10 0.006057
0.34 0.10 0.006147
0.35 0.10 0.006247
0.35 0.10 0.006357
0.36 0.10 0.006476
0.38 0.10 0.006605
0.39 0.10 0.006743
0.40 0.10 0.006891
0.41 0.10 0.007048
0.42 0.10 0.007214
0.42 0.10 0.007389
0.43 0.10 0.007572
0.45 0.10 0.007763
0.46 0.10 0.007961
0.47 0.10 0.008167
0.48 0.10 0.008378
0.48 0.10 0.008595
0.49 0.10 0.008816
0.51 0.10 0.009042
0.52 0.10 0.009270
0.53 0.10 0.009499
0.54 0.10 0.009730
0.55 0.10 0.009959
0.56 0.10 0.010188
0.57 0.10 0.010413
0.58 0.10 0.010634
0.58 0.10 0.010850
0.59 0.10 0.011060
0.60 0.10 0.011262
0.61 0.10 0.011456
0.62 0.10 0.011639
0.64 0.10 0.011812
0.65 0.10 0.011972
0.66 0.10 0.012119
0.67 0.10 0.012253
0.68 0.10 0.012371
0.69 0.10 0.012474
0.70 0.10 0.012561
0.70 0.10 0.012632
0.71 0.10 0.012685
0.72 0.10 0.012722
0.73 0.10 0.012742
0.74 0.10 0.012745
0.76 0.10 0.012732
